Word base            L.key                Suffixes id          W.form key                     W.form
htjeti               CH#V#                V##IMP/ij/           V#IMP#|P/1#1                   htijasmo
htjeti               CH#V#                V##IMP/ij/           V#IMP#|P/2#1                   htijaste
htjeti               CH#V#                V##IMP/ij/           V#IMP#|P/3#1                   htijahu
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|S/1#1                hoću
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|S/2#1                hoćeš
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|S/3#1                hoće
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|P/1#1                hoćemo
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|P/2#1                hoćete
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NAG|P/3#1                hoće
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|S/1#1                ću
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|S/2#1                ćeš
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|S/3#1                će
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|P/1#1                ćemo
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|P/2#1                ćete
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NEN|P/3#1                će
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|S/1#1                neću
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|S/2#1                nećeš
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|S/3#1                neće
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|P/1#1                nećemo
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|P/2#1                nećete
htjeti               CH#V#                V#PRE#htjeti         V#PRE#NIJ|P/3#1                neće
htjeti               CH#V#                V##VA_A//0           V#VA_A#|S/M#1                  htio
htjeti               CH#V#                V##VA_A//0           V#VA_A#|S/F#1                  htjela
htjeti               CH#V#                V##VA_A//0           V#VA_A#|S/N#1                  htjelo
htjeti               CH#V#                V##VA_A//0           V#VA_A#|P/M#1                  htjeli
htjeti               CH#V#                V##VA_A//0           V#VA_A#|P/F#1                  htjele
htjeti               CH#V#                V##VA_A//0           V#VA_A#|P/N#1                  htjela
hura                 FX#EXCL#OSJ          -                    -                              hura
i                    FX#CONJ#NOR          -                    -                              i
iako                 FX#CONJ#NOR          -                    -                              iako
igdje                FX#ADV#MJE.GDJE      -                    -                              igdje
ih                   FX#EXCL#OSJ          -                    -                              ih
iju                  FX#EXCL#OSJ          -                    -                              iju
ijuju                FX#EXCL#OSJ          -                    -                              ijuju
ikada                FX#ADV#VRE.KADA      -                    -                              ikada
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/N/M#1         ikakav
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/N/M#2         ikakvi
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/N/F#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/N/N#1         ikakvo
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/M#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/M#2         ikakvoga
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/M#3         ikakvog
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/F#1         ikakve
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/N#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/N#2         ikakvoga
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/G/N#3         ikakvog
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/M#1         ikakvu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/M#2         ikakvomu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/M#3         ikakvom
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/F#1         ikakvoj
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/N#1         ikakvu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/N#2         ikakvomu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/D/N#3         ikakvom
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/A/M#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/A/M#2         ikakvoga
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/A/M#3         ikakvog
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/A/F#1         ikakvu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/A/N#1         ikakvo
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/V/M#1         ikakvi
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/V/F#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/V/N#1         ikakvo
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/M#1         ikakvu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/M#2         ikakvom
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/M#3         ikakvome
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/F#1         ikakvoj
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/N#1         ikakvu
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/N#2         ikakvom
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/L/N#3         ikakvome
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/I/M#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/I/F#1         ikakvom
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|S/I/N#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/N/M#1         ikakvi
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/N/F#1         ikakve
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/N/N#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/G/M#1         ikakvih
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/G/F#1         ikakvih
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/G/N#1         ikakvih
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/M#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/M#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/F#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/F#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/N#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/D/N#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/A/M#1         ikakve
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/A/F#1         ikakve
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/A/N#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/V/M#1         ikakvi
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/V/F#1         ikakve
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/V/N#1         ikakva
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/M#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/M#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/F#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/F#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/N#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/L/N#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/M#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/M#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/F#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/F#2         ikakvima
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/N#1         ikakvim
ikakav               CH#PRON.NEO.CH2#     PRON.UOD.IME##kakav  PRON.NEO.CH2##|P/I/N#2         ikakvima
ikako                FX#ADV#NAC.KAKO      -                    -                              ikako
ikamo                FX#ADV#MJE.KAMO      -                    -                              ikamo
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/N/M#1         ikoji
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/N/F#1         ikoja
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/N/N#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/G/M#1         ikojeg
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/G/M#2         ikojega
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/G/F#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/G/N#1         ikojeg
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/G/N#2         ikojega
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/D/M#1         ikojem
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/D/M#2         ikojemu
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/D/F#1         ikojoj
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/D/N#1         ikojem
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/D/N#2         ikojemu
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/A/M#1         ikojeg
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/A/M#2         ikojega
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/A/M#3         ikoji
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/A/F#1         ikoju
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/A/N#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/L/M#1         ikojem
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/L/F#1         ikojoj
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/L/N#1         ikojem
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/I/M#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/I/M#2         ikojime
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/I/F#1         ikojom
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|S/I/N#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/N/M#1         ikoji
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/N/F#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/N/N#1         ikoja
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/G/M#1         ikojih
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/G/F#1         ikojih
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/G/N#1         ikojih
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/M#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/M#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/F#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/F#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/N#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/D/N#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/A/M#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/A/F#1         ikoje
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/A/N#1         ikoja
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/M#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/M#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/F#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/F#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/N#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/L/N#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/M#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/M#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/F#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/F#2         ikojima
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/N#1         ikojim
ikoji                CH#PRON.NEO.CH2#     PRON.UOD.PRD##koji   PRON.NEO.CH2##|P/I/N#2         ikojima
